1,3,36.0436533891172
1,4,36.0436533891172
1,5,0.175329841493237
2,3,36.0436533891172
2,4,0.175270618978304
2,5,36.0436533891172
3,6,36.0436533891172
3,7,36.0436533891172
3,8,0.644396070152033
4,6,0.254256920269749
4,7,36.0436533891172
4,8,36.0436533891172
5,6,36.0436533891172
5,7,0.150723486847458
5,8,36.0436533891172
6,9,36.0436533891172
6,10,0.343345241962185
6,11,36.0436533891172
6,12,36.0436533891172
7,9,36.0436533891172
7,10,36.0436533891172
7,11,0.557985587202984
7,12,36.0436533891172
8,9,0.482558397631067
8,10,36.0436533891172
8,11,36.0436533891172
8,12,0.904893477928058
9,13,0.565809757465285
9,14,36.0436533891172
9,15,36.0436533891172
10,13,36.0436533891172
10,14,36.0436533891172
10,15,36.0436533891172
11,13,36.0436533891172
11,14,36.0436533891172
11,15,0.320371720924748
12,13,0.945916379215548
12,14,36.0436533891172
12,15,36.0436533891172
13,16,36.0436533891172
13,17,0.405191047208722
14,16,36.0436533891172
14,17,36.0436533891172
15,16,0.317110261423183
15,17,36.0436533891172
16,18,36.0436533891172
16,19,36.0436533891172
16,20,36.0436533891172
17,18,36.0436533891172
17,19,0.252926884421378
17,20,36.0436533891172
18,21,0.0538793925002694
18,22,36.0436533891172
19,21,36.0436533891172
19,22,0.541237691096779
20,21,36.0436533891172
20,22,36.0436533891172
21,23,36.0436533891172
21,24,36.0436533891172
21,25,0.189805495529828
22,23,0.363812099813422
22,24,36.0436533891172
22,25,36.0436533891172
23,26,36.0436533891172
23,27,36.0436533891172
23,28,36.0436533891172
24,26,36.0436533891172
24,27,36.0436533891172
24,28,0.336237357040652
25,26,36.0436533891172
25,27,0.269496372025585
25,28,36.0436533891172
26,29,36.0436533891172
26,30,36.0436533891172
27,29,36.0436533891172
27,30,36.0436533891172
28,29,36.0436533891172
28,30,0.412451607069553
29,31,0.79961090324512
29,32,36.0436533891172
30,31,36.0436533891172
30,32,0.942688065025044
31,33,36.0436533891172
31,34,0.344152379609723
32,33,0.683500417094335
32,34,36.0436533891172
33,35,0.652049341953053
33,36,36.0436533891172
33,37,36.0436533891172
34,35,36.0436533891172
34,36,0.93758030132386
34,37,36.0436533891172
35,38,36.0436533891172
35,39,36.0436533891172
36,38,36.0436533891172
36,39,0.472923962952391
37,38,0.109174356937093
37,39,36.0436533891172
38,40,0.251549709102727
38,41,36.0436533891172
38,42,36.0436533891172
39,40,36.0436533891172
39,41,36.0436533891172
39,42,0.358690641589961
40,43,36.0436533891172
40,44,0.149300816773175
40,45,36.0436533891172
41,43,36.0436533891172
41,44,36.0436533891172
41,45,0.539754712184743
42,43,0.570445154627695
42,44,36.0436533891172
42,45,36.0436533891172
43,46,36.0436533891172
43,47,0.393261836681629
43,48,36.0436533891172
44,46,0.163732805673911
44,47,36.0436533891172
44,48,36.0436533891172
45,46,36.0436533891172
45,47,36.0436533891172
45,48,0.232340863507937
46,49,36.0436533891172
46,50,36.0436533891172
46,51,0.118236863825383
47,49,36.0436533891172
47,50,0.405584669701516
47,51,36.0436533891172
48,49,0.432318176412192
48,50,36.0436533891172
48,51,36.0436533891172
49,52,36.0436533891172
49,53,0.276036165416087
49,54,36.0436533891172
50,52,0.513069469156004
50,53,36.0436533891172
50,54,36.0436533891172
51,52,36.0436533891172
51,53,36.0436533891172
51,54,0.125828345709968
52,55,36.0436533891172
53,55,36.0436533891172
54,55,0.237845938653562
55,56,36.0436533891172
55,57,0.230252835436568
56,58,0.280539304182024
56,59,36.0436533891172
57,58,36.0436533891172
57,59,0.10526736765831
58,60,36.0436533891172
58,61,0.182869812704404
58,62,36.0436533891172
59,60,0.219795820955895
59,61,36.0436533891172
59,62,36.0436533891172
60,63,0.132430850309113
60,64,36.0436533891172
60,65,36.0436533891172
61,63,36.0436533891172
61,64,0.285433821459552
61,65,36.0436533891172
62,63,36.0436533891172
62,64,36.0436533891172
62,65,0.410547184657857
63,66,36.0436533891172
63,67,36.0436533891172
63,68,0.10369041259968
64,66,36.0436533891172
64,67,0.149940640120726
64,68,36.0436533891172
65,66,0.731589124130056
65,67,36.0436533891172
65,68,36.0436533891172
66,69,0.596200877198061
66,70,36.0436533891172
66,71,36.0436533891172
67,69,36.0436533891172
67,70,36.0436533891172
67,71,0.177316074018831
68,69,36.0436533891172
68,70,0.523441092492073
68,71,36.0436533891172
69,72,36.0436533891172
69,73,36.0436533891172
69,74,0.480840188428232
70,72,36.0436533891172
70,73,0.230528291776332
70,74,36.0436533891172
71,72,0.0469821386969722
71,73,36.0436533891172
71,74,36.0436533891172
